log_file,Device,second,r/s,rkB/s,rrqm/s,%rrqm,r_await,rareq-sz,w/s,wkB/s,wrqm/s,%wrqm,w_await,wareq-sz,d/s,dkB/s,drqm/s,%drqm,d_await,dareq-sz,f/s,f_await,aqu-sz,%util
io1.log,sdc,2,1359.0,32892.0,1.0,0.07,1.19,24.2,937.0,80976.0,747.0,44.36,1.57,86.42,0.0,0.0,0.0,0.0,0.0,0.0,406.0,2.53,4.11,100.0
io1.log,sda,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
io1.log,sdb,1,29.0,348.0,58.0,66.67,1.1,12.0,5.0,972.0,238.0,97.94,4.6,194.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,15.0
io1.log,sdc,2,1472.0,34788.0,0.0,0.0,1.36,23.63,868.0,76320.0,704.0,44.78,1.74,87.93,0.0,0.0,0.0,0.0,0.0,0.0,375.0,2.7,4.53,100.0
io1.log,sda,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
io1.log,sdb,1,29.0,392.0,69.0,70.41,0.97,13.52,5.0,352.0,83.0,94.32,2.2,70.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,14.0
io1.log,sdc,2,2066.0,51132.0,0.0,0.0,1.05,24.75,1230.0,109444.0,936.0,43.21,1.25,88.98,0.0,0.0,0.0,0.0,0.0,0.0,533.0,2.0,4.77,100.0
io1.log,sda,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
io1.log,sdb,1,26.0,356.0,63.0,70.79,0.96,13.69,14.0,820.0,191.0,93.17,1.79,58.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,21.0
io1.log,sdc,2,2196.0,51412.0,0.0,0.0,1.18,23.41,995.0,30156.0,766.0,43.5,1.55,30.31,0.0,0.0,0.0,0.0,0.0,0.0,435.0,2.41,5.17,100.0
io1.log,sda,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
io1.log,sdb,1,38.0,500.0,87.0,69.6,0.89,13.16,7.0,224.0,49.0,87.5,2.29,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,19.0
io1.log,sdc,2,2184.0,51232.0,0.0,0.0,1.24,23.46,971.0,30400.0,770.0,44.23,1.5,31.31,0.0,0.0,0.0,0.0,0.0,0.0,431.0,2.34,5.18,100.0
io1.log,sda,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
io1.log,sdb,1,22.0,312.0,56.0,71.79,1.0,14.18,11.0,5312.0,1317.0,99.17,3.18,482.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,14.0
io1.log,sdc,2,919.0,21656.0,0.0,0.0,1.29,23.56,1664.0,27936.0,691.0,29.34,2.01,16.79,0.0,0.0,0.0,0.0,0.0,0.0,502.0,3.37,6.22,100.0
io1.log,sda,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
io1.log,sdb,1,40.0,448.0,72.0,64.29,0.82,11.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,13.0
io1.log,sdc,2,450.0,11088.0,0.0,0.0,1.15,24.64,1742.0,26944.0,643.0,26.96,2.02,15.47,0.0,0.0,0.0,0.0,0.0,0.0,518.0,3.32,5.76,100.0
io1.log,sda,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
io1.log,sdb,1,20.0,340.0,65.0,76.47,0.9,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,8.0
io1.log,sdc,2,507.0,11828.0,0.0,0.0,1.26,23.33,1840.0,28024.0,613.0,24.99,1.98,15.23,0.0,0.0,0.0,0.0,0.0,0.0,531.0,3.37,6.06,100.0
io1.log,sda,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
io1.log,sdb,1,28.0,356.0,61.0,68.54,0.79,12.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,10.0
io1.log,sdc,2,782.0,17900.0,0.0,0.0,0.96,22.89,1614.0,25016.0,618.0,27.69,2.29,15.5,0.0,0.0,0.0,0.0,0.0,0.0,519.0,4.47,6.77,100.0
io1.log,sda,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
io1.log,sdb,1,21.0,356.0,68.0,76.4,0.76,16.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,9.0
io1.log,sdc,2,380.0,9224.0,0.0,0.0,1.15,24.27,1927.0,28616.0,587.0,23.35,2.41,14.85,0.0,0.0,0.0,0.0,0.0,0.0,554.0,4.38,7.51,100.0
io1.log,sda,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
io1.log,sdb,1,23.0,360.0,67.0,74.44,1.0,15.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,13.0
io1.log,sdc,2,530.0,13112.0,0.0,0.0,1.52,24.74,2004.0,30396.0,663.0,24.86,2.05,15.17,0.0,0.0,0.0,0.0,0.0,0.0,509.0,3.48,6.69,100.0
io1.log,sda,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
io1.log,sdb,1,39.0,432.0,69.0,63.89,1.41,11.08,1.0,200.0,49.0,98.0,4.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,24.0
io1.log,sdc,2,334.0,7984.0,0.0,0.0,1.41,23.9,1816.0,31640.0,534.0,22.72,2.42,17.42,0.0,0.0,0.0,0.0,0.0,0.0,565.0,3.97,7.11,100.0
io1.log,sda,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
io1.log,sdb,1,26.0,208.0,26.0,50.0,0.88,8.0,3.0,560.0,137.0,97.86,2.67,186.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,12.0
io1.log,sdc,2,245.0,5184.0,0.0,0.0,1.08,21.16,1671.0,25404.0,477.0,22.21,2.23,15.2,0.0,0.0,0.0,0.0,0.0,0.0,557.0,3.67,6.04,100.0
io1.log,sda,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
io1.log,sdb,1,17.0,68.0,0.0,0.0,1.53,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,9.0
io1.log,sdc,2,251.0,5348.0,0.0,0.0,1.24,21.31,1840.0,30500.0,459.0,19.97,2.36,16.58,0.0,0.0,0.0,0.0,0.0,0.0,637.0,3.73,7.03,100.0
io1.log,sda,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
io1.log,sdb,1,9.0,36.0,0.0,0.0,1.89,4.0,2.0,448.0,110.0,98.21,1.5,224.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,6.0
io1.log,sdc,2,262.0,6004.0,0.0,0.0,1.36,22.92,2100.0,33612.0,437.0,17.23,2.34,16.01,0.0,0.0,0.0,0.0,0.0,0.0,696.0,3.67,7.81,100.0
io1.log,sda,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
io1.log,sdb,1,6.0,24.0,0.0,0.0,1.17,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,4.0
io1.log,sdc,2,275.0,6232.0,0.0,0.0,1.44,22.66,2037.0,29172.0,562.0,21.62,2.2,14.32,0.0,0.0,0.0,0.0,0.0,0.0,641.0,3.66,7.23,100.0
io1.log,sda,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
io1.log,sdb,1,9.0,36.0,0.0,0.0,0.89,4.0,1.0,44.0,10.0,90.91,3.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,5.0
io1.log,sdc,2,165.0,3968.0,0.0,0.0,1.53,24.05,1649.0,23428.0,421.0,20.34,2.16,14.21,0.0,0.0,0.0,0.0,0.0,0.0,554.0,3.64,5.83,100.0
io1.log,sda,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
io1.log,sdb,1,5.0,20.0,0.0,0.0,1.6,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,3.0
io1.log,sdc,2,452.0,9436.0,0.0,0.0,1.39,20.88,1915.0,29024.0,529.0,21.64,2.28,15.16,0.0,0.0,0.0,0.0,0.0,0.0,526.0,3.83,7.01,100.0
io1.log,sda,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
io1.log,sdb,1,2.0,12.0,1.0,33.33,2.5,6.0,2.0,40.0,8.0,80.0,2.5,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,2.0
io1.log,sdc,2,379.0,8500.0,0.0,0.0,1.51,22.43,2140.0,31740.0,523.0,19.64,2.4,14.83,0.0,0.0,0.0,0.0,0.0,0.0,571.0,4.41,8.22,100.0
io1.log,sda,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
io1.log,sdb,1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,36.0,7.0,77.78,1.5,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
io1.log,sdc,2,282.0,5628.0,0.0,0.0,1.19,19.96,2145.0,30880.0,509.0,19.18,2.26,14.4,0.0,0.0,0.0,0.0,0.0,0.0,676.0,3.9,7.81,100.0
io1.log,sda,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
io1.log,sdb,1,1.0,8.0,1.0,50.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
io1.log,sdc,2,177.0,3760.0,0.0,0.0,1.15,21.24,2236.0,36796.0,582.0,20.65,2.24,16.46,0.0,0.0,0.0,0.0,0.0,0.0,671.0,3.76,7.74,100.0
io1.log,sda,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
io1.log,sdb,1,3.0,40.0,7.0,70.0,1.33,13.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,2.0
io1.log,sdc,2,305.0,7580.0,0.0,0.0,1.19,24.85,2304.0,33484.0,612.0,20.99,2.39,14.53,0.0,0.0,0.0,0.0,0.0,0.0,723.0,4.36,9.03,100.0
io1.log,sda,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
io1.log,sdb,1,1.0,16.0,3.0,75.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
io1.log,sdc,2,439.0,10220.0,0.0,0.0,1.15,23.28,1926.0,30124.0,551.0,22.24,2.16,15.64,0.0,0.0,0.0,0.0,0.0,0.0,679.0,3.21,6.85,100.0
io1.log,sda,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
io1.log,sdb,1,4.0,52.0,9.0,69.23,0.5,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
io1.log,sdc,2,315.0,7604.0,0.0,0.0,1.21,24.14,2334.0,37680.0,510.0,17.93,2.48,16.14,0.0,0.0,0.0,0.0,0.0,0.0,826.0,3.98,9.46,100.0
io1.log,sda,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
io1.log,sdb,1,3.0,32.0,5.0,62.5,1.33,10.67,2.0,292.0,71.0,97.26,3.0,146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,6.0
io1.log,sdc,2,421.0,10620.0,0.0,0.0,1.28,25.23,1842.0,27728.0,588.0,24.2,1.88,15.05,0.0,0.0,0.0,0.0,0.0,0.0,632.0,2.96,5.87,100.0
io1.log,sda,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
io1.log,sdb,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
io1.log,sdc,2,331.0,6944.0,0.0,0.0,1.34,20.98,2019.0,30404.0,593.0,22.7,2.09,15.06,0.0,0.0,0.0,0.0,0.0,0.0,646.0,3.31,6.81,100.0
io1.log,sda,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
io1.log,sdb,1,2.0,8.0,0.0,0.0,1.5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
io1.log,sdc,2,201.0,5008.0,0.0,0.0,1.4,24.92,2178.0,34044.0,532.0,19.63,2.36,15.63,0.0,0.0,0.0,0.0,0.0,0.0,683.0,3.9,8.07,100.0
io1.log,sda,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
io1.log,sdb,1,2.0,8.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
io1.log,sdc,2,302.0,6492.0,0.0,0.0,1.42,21.5,2418.0,36468.0,631.0,20.7,2.35,15.08,0.0,0.0,0.0,0.0,0.0,0.0,727.0,4.02,9.03,100.0
io1.log,sda,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
io1.log,sdb,1,3.0,12.0,0.0,0.0,1.67,4.0,2.0,108.0,25.0,92.59,2.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,4.0
io1.log,sdc,2,281.0,6256.0,0.0,0.0,1.38,22.26,2553.0,41392.0,575.0,18.38,2.53,16.21,0.0,0.0,0.0,0.0,0.0,0.0,757.0,4.21,10.04,100.0
io1.log,sda,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
io1.log,sdb,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
io1.log,sdc,2,280.0,6012.0,0.0,0.0,1.25,21.47,2326.0,34948.0,585.0,20.1,2.22,15.02,0.0,0.0,0.0,0.0,0.0,0.0,646.0,4.03,8.12,100.0
io1.log,sda,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
io1.log,sdb,1,2.0,8.0,0.0,0.0,1.0,4.0,1.0,92.0,22.0,95.65,3.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
io1.log,sdc,2,332.0,8368.0,0.0,0.0,1.39,25.2,2033.0,31244.0,599.0,22.76,2.27,15.37,0.0,0.0,0.0,0.0,0.0,0.0,640.0,3.75,7.49,100.0
io1.log,sda,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
io1.log,sdb,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
io1.log,sdc,2,254.0,5520.0,0.0,0.0,1.36,21.73,1935.0,27868.0,538.0,21.75,2.27,14.4,0.0,0.0,0.0,0.0,0.0,0.0,646.0,3.95,7.29,100.0
io1.log,sda,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
io1.log,sdb,1,1.0,4.0,0.0,0.0,2.0,4.0,3.0,16.0,1.0,25.0,1.33,5.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,2.0
io1.log,sdc,2,226.0,5504.0,0.0,0.0,1.38,24.35,1782.0,27308.0,506.0,22.12,2.44,15.32,0.0,0.0,0.0,0.0,0.0,0.0,599.0,4.02,7.07,100.0
io1.log,sda,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
io1.log,sdb,1,8.0,32.0,0.0,0.0,1.25,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,6.0
io1.log,sdc,2,200.0,4288.0,0.0,0.0,1.28,21.44,1703.0,26644.0,495.0,22.52,2.34,15.65,0.0,0.0,0.0,0.0,0.0,0.0,556.0,3.67,6.28,100.0
io1.log,sda,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
io1.log,sdb,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
io1.log,sdc,2,218.0,4832.0,0.0,0.0,1.48,22.17,1831.0,29340.0,442.0,19.45,2.55,16.02,0.0,0.0,0.0,0.0,0.0,0.0,650.0,3.91,7.53,100.0
io1.log,sda,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
io1.log,sdb,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
io1.log,sdc,2,229.0,4960.0,0.0,0.0,1.34,21.66,1778.0,28720.0,446.0,20.05,2.62,16.15,0.0,0.0,0.0,0.0,0.0,0.0,613.0,4.07,7.46,100.0
io1.log,sda,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
io1.log,sdb,1,3.0,12.0,0.0,0.0,1.67,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,3.0
io1.log,sdc,2,460.0,9668.0,0.0,0.0,1.18,21.02,2679.0,37256.0,725.0,21.3,2.13,13.91,0.0,0.0,0.0,0.0,0.0,0.0,757.0,3.57,8.96,100.0
io1.log,sda,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
io1.log,sdb,1,2.0,24.0,4.0,66.67,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,2.0
io1.log,sdc,2,209.0,4304.0,0.0,0.0,1.44,20.59,2267.0,32304.0,586.0,20.54,2.71,14.25,0.0,0.0,0.0,0.0,0.0,0.0,672.0,4.62,9.55,100.0
io1.log,sda,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
io1.log,sdb,1,1.0,4.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
io1.log,sdc,2,141.0,3184.0,0.0,0.0,1.33,22.58,2173.0,32620.0,601.0,21.67,2.47,15.01,0.0,0.0,0.0,0.0,0.0,0.0,663.0,4.21,8.34,100.0
io1.log,sda,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
io1.log,sdb,1,2.0,8.0,0.0,0.0,1.5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
