Linux 5.15.167.4-microsoft-standard-WSL2 (DESKTOP-5TARP0L) 	06/08/25 	_x86_64_	(16 CPU)

18:33:21     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
18:33:22     all    0.00    0.00    0.19    2.25    0.00    0.00    0.00    0.00    0.00   97.56
18:33:22       0    0.00    0.00    1.98   19.80    0.00    0.00    0.00    0.00    0.00   78.22
18:33:22       1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:33:22       2    0.00    0.00    0.00    6.06    0.00    0.00    0.00    0.00    0.00   93.94
18:33:22       3    0.00    0.00    0.00    2.02    0.00    0.00    0.00    0.00    0.00   97.98
18:33:22       4    0.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   99.00
18:33:22       5    0.00    0.00    0.00    0.99    0.00    0.00    0.00    0.00    0.00   99.01
18:33:22       6    0.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   99.00
18:33:22       7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:33:22       8    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:33:22       9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:33:22      10    0.00    0.00    1.01    1.01    0.00    0.00    0.00    0.00    0.00   97.98
18:33:22      11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:33:22      12    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:33:22      13    0.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   99.00
18:33:22      14    0.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   99.00
18:33:22      15    0.00    0.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00   98.00

18:33:22     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
18:33:23     all    0.75    0.00    0.56    9.76    0.00    0.00    0.00    0.00    0.00   88.92
18:33:23       0    0.00    0.00    0.00   32.99    0.00    0.00    0.00    0.00    0.00   67.01
18:33:23       1    0.00    0.00    0.99    1.98    0.00    0.00    0.00    0.00    0.00   97.03
18:33:23       2    0.00    0.00    3.92   64.71    0.00    0.00    0.00    0.00    0.00   31.37
18:33:23       3    3.96    0.00    0.00   13.86    0.00    0.00    0.00    0.00    0.00   82.18
18:33:23       4    1.01    0.00    0.00    7.07    0.00    0.00    0.00    0.00    0.00   91.92
18:33:23       5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:33:23       6    2.00    0.00    1.00    8.00    0.00    0.00    0.00    0.00    0.00   89.00
18:33:23       7    0.98    0.00    0.98    0.98    0.00    0.00    0.00    0.00    0.00   97.06
18:33:23       8    0.00    0.00    0.00    4.08    0.00    0.00    0.00    0.00    0.00   95.92
18:33:23       9    0.00    0.00    0.99    0.99    0.00    0.00    0.00    0.00    0.00   98.02
18:33:23      10    0.00    0.00    0.00    3.03    0.00    0.00    0.00    0.00    0.00   96.97
18:33:23      11    0.99    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.01
18:33:23      12    1.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   98.00
18:33:23      13    0.00    0.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00   98.00
18:33:23      14    0.00    0.00    0.00    4.04    0.00    0.00    0.00    0.00    0.00   95.96
18:33:23      15    2.02    0.00    1.01   11.11    0.00    0.00    0.00    0.00    0.00   85.86

18:33:23     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
18:33:24     all    1.19    0.00    1.50   12.51    0.00    0.13    0.00    0.00    0.00   84.68
18:33:24       0    0.99    0.00    1.98    6.93    0.00    0.00    0.00    0.00    0.00   90.10
18:33:24       1    0.00    0.00    1.01    7.07    0.00    2.02    0.00    0.00    0.00   89.90
18:33:24       2    1.03    0.00    1.03   68.04    0.00    0.00    0.00    0.00    0.00   29.90
18:33:24       3    1.00    0.00    2.00    5.00    0.00    0.00    0.00    0.00    0.00   92.00
18:33:24       4    2.88    0.00    5.77   18.27    0.00    0.00    0.00    0.00    0.00   73.08
18:33:24       5    7.69    0.00    2.88   15.38    0.00    0.00    0.00    0.00    0.00   74.04
18:33:24       6    3.00    0.00    2.00    9.00    0.00    0.00    0.00    0.00    0.00   86.00
18:33:24       7    0.00    0.00    0.00    3.03    0.00    0.00    0.00    0.00    0.00   96.97
18:33:24       8    2.00    0.00    1.00   23.00    0.00    0.00    0.00    0.00    0.00   74.00
18:33:24       9    0.00    0.00    1.01    1.01    0.00    0.00    0.00    0.00    0.00   97.98
18:33:24      10    0.00    0.00    0.00    8.16    0.00    0.00    0.00    0.00    0.00   91.84
18:33:24      11    0.00    0.00    1.00    7.00    0.00    0.00    0.00    0.00    0.00   92.00
18:33:24      12    0.00    0.00    1.01    6.06    0.00    0.00    0.00    0.00    0.00   92.93
18:33:24      13    0.00    0.00    0.00   21.21    0.00    0.00    0.00    0.00    0.00   78.79
18:33:24      14    0.00    0.00    3.00    2.00    0.00    0.00    0.00    0.00    0.00   95.00
18:33:24      15    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

18:33:24     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
18:33:25     all    1.57    0.00    1.07   13.13    0.00    0.06    0.00    0.00    0.00   84.17
18:33:25       0    1.04    0.00    1.04   10.42    0.00    0.00    0.00    0.00    0.00   87.50
18:33:25       1    1.96    0.00    2.94   10.78    0.00    0.98    0.00    0.00    0.00   83.33
18:33:25       2    3.00    0.00    1.00    5.00    0.00    0.00    0.00    0.00    0.00   91.00
18:33:25       3    0.00    0.00    1.02   97.96    0.00    0.00    0.00    0.00    0.00    1.02
18:33:25       4    0.00    0.00    1.02   10.20    0.00    0.00    0.00    0.00    0.00   88.78
18:33:25       5    6.00    0.00    1.00    9.00    0.00    0.00    0.00    0.00    0.00   84.00
18:33:25       6    5.88    0.00    0.98   14.71    0.00    0.00    0.00    0.00    0.00   78.43
18:33:25       7    1.00    0.00    1.00    6.00    0.00    0.00    0.00    0.00    0.00   92.00
18:33:25       8    2.04    0.00    2.04   10.20    0.00    0.00    0.00    0.00    0.00   85.71
18:33:25       9    0.00    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   98.99
18:33:25      10    1.98    0.00    0.00    3.96    0.00    0.00    0.00    0.00    0.00   94.06
18:33:25      11    1.00    0.00    1.00    8.00    0.00    0.00    0.00    0.00    0.00   90.00
18:33:25      12    0.00    0.00    1.00    2.00    0.00    0.00    0.00    0.00    0.00   97.00
18:33:25      13    0.00    0.00    0.00   19.19    0.00    0.00    0.00    0.00    0.00   80.81
18:33:25      14    1.01    0.00    2.02    3.03    0.00    0.00    0.00    0.00    0.00   93.94
18:33:25      15    0.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   99.00

18:33:25     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
18:33:26     all    2.76    0.00    1.13   11.78    0.00    0.13    0.00    0.00    0.00   84.21
18:33:26       0    1.02    0.00    1.02    3.06    0.00    1.02    0.00    0.00    0.00   93.88
18:33:26       1    2.02    0.00    1.01    5.05    0.00    0.00    0.00    0.00    0.00   91.92
18:33:26       2    1.03    0.00    0.00    9.28    0.00    0.00    0.00    0.00    0.00   89.69
18:33:26       3    1.02    0.00    1.02   82.65    0.00    0.00    0.00    0.00    0.00   15.31
18:33:26       4    4.85    0.00    0.97    4.85    0.00    0.00    0.00    0.00    0.00   89.32
18:33:26       5    4.00    0.00    2.00    9.00    0.00    0.00    0.00    0.00    0.00   85.00
18:33:26       6    4.95    0.00    0.99   13.86    0.00    0.00    0.00    0.00    0.00   80.20
18:33:26       7    1.00    0.00    1.00   17.00    0.00    0.00    0.00    0.00    0.00   81.00
18:33:26       8    3.03    0.00    0.00    6.06    0.00    0.00    0.00    0.00    0.00   90.91
18:33:26       9    3.00    0.00    2.00    2.00    0.00    0.00    0.00    0.00    0.00   93.00
18:33:26      10    6.86    0.00    1.96   10.78    0.00    0.00    0.00    0.00    0.00   80.39
18:33:26      11    0.99    0.00    0.00    5.94    0.00    0.99    0.00    0.00    0.00   92.08
18:33:26      12    0.00    0.00    4.08    8.16    0.00    0.00    0.00    0.00    0.00   87.76
18:33:26      13    4.00    0.00    2.00    5.00    0.00    0.00    0.00    0.00    0.00   89.00
18:33:26      14    5.00    0.00    0.00    6.00    0.00    0.00    0.00    0.00    0.00   89.00
18:33:26      15    1.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   98.00

18:33:26     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
18:33:27     all    3.21    0.00    1.07   12.84    0.00    0.13    0.00    0.00    0.00   82.76
18:33:27       0    4.04    0.00    1.01    7.07    0.00    1.01    0.00    0.00    0.00   86.87
18:33:27       1    4.08    0.00    0.00   15.31    0.00    0.00    0.00    0.00    0.00   80.61
18:33:27       2    2.04    0.00    2.04   23.47    0.00    0.00    0.00    0.00    0.00   72.45
18:33:27       3    3.06    0.00    0.00   37.76    0.00    0.00    0.00    0.00    0.00   59.18
18:33:27       4    6.00    0.00    1.00    9.00    0.00    0.00    0.00    0.00    0.00   84.00
18:33:27       5    5.00    0.00    2.00    3.00    0.00    0.00    0.00    0.00    0.00   90.00
18:33:27       6    2.04    0.00    1.02   19.39    0.00    0.00    0.00    0.00    0.00   77.55
18:33:27       7    2.11    0.00    0.00   14.74    0.00    0.00    0.00    0.00    0.00   83.16
18:33:27       8    0.00    0.00    4.00   21.00    0.00    0.00    0.00    0.00    0.00   75.00
18:33:27       9    4.95    0.00    0.00    4.95    0.00    0.99    0.00    0.00    0.00   89.11
18:33:27      10    5.94    0.00    0.99   23.76    0.00    0.00    0.00    0.00    0.00   69.31
18:33:27      11    1.00    0.00    2.00    6.00    0.00    0.00    0.00    0.00    0.00   91.00
18:33:27      12    5.88    0.00    0.98   12.75    0.00    0.00    0.00    0.00    0.00   80.39
18:33:27      13    1.01    0.00    1.01    2.02    0.00    0.00    0.00    0.00    0.00   95.96
18:33:27      14    3.96    0.00    0.99    3.96    0.00    0.00    0.00    0.00    0.00   91.09
18:33:27      15    0.00    0.00    0.00    2.02    0.00    0.00    0.00    0.00    0.00   97.98

18:33:27     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
18:33:28     all    2.71    0.00    1.83   12.88    0.00    0.00    0.00    0.00    0.00   82.58
18:33:28       0    2.04    0.00    3.06   20.41    0.00    0.00    0.00    0.00    0.00   74.49
18:33:28       1    0.00    0.00    1.05   27.37    0.00    0.00    0.00    0.00    0.00   71.58
18:33:28       2    4.95    0.00    2.97   18.81    0.00    0.00    0.00    0.00    0.00   73.27
18:33:28       3    2.94    0.00    2.94   28.43    0.00    0.00    0.00    0.00    0.00   65.69
18:33:28       4    2.06    0.00    0.00   13.40    0.00    0.00    0.00    0.00    0.00   84.54
18:33:28       5    4.00    0.00    1.00    3.00    0.00    0.00    0.00    0.00    0.00   92.00
18:33:28       6    2.00    0.00    3.00   23.00    0.00    0.00    0.00    0.00    0.00   72.00
18:33:28       7    4.00    0.00    2.00    6.00    0.00    0.00    0.00    0.00    0.00   88.00
18:33:28       8    1.98    0.00    2.97   10.89    0.00    0.00    0.00    0.00    0.00   84.16
18:33:28       9    1.03    0.00    2.06    3.09    0.00    0.00    0.00    0.00    0.00   93.81
18:33:28      10    1.03    0.00    1.03   16.49    0.00    0.00    0.00    0.00    0.00   81.44
18:33:28      11    5.05    0.00    0.00    5.05    0.00    0.00    0.00    0.00    0.00   89.90
18:33:28      12    2.97    0.00    2.97    3.96    0.00    0.00    0.00    0.00    0.00   90.10
18:33:28      13    4.00    0.00    1.00    5.00    0.00    0.00    0.00    0.00    0.00   90.00
18:33:28      14    2.06    0.00    2.06   14.43    0.00    0.00    0.00    0.00    0.00   81.44
18:33:28      15    3.03    0.00    1.01    7.07    0.00    0.00    0.00    0.00    0.00   88.89

18:33:28     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
18:33:29     all    3.96    0.00    1.44   12.75    0.00    0.38    0.00    0.00    0.00   81.47
18:33:29       0    5.88    0.00    1.96   12.75    0.00    1.96    0.00    0.00    0.00   77.45
18:33:29       1    4.00    0.00    2.00    6.00    0.00    0.00    0.00    0.00    0.00   88.00
18:33:29       2    6.00    0.00    2.00   12.00    0.00    0.00    0.00    0.00    0.00   80.00
18:33:29       3    0.00    0.00    1.06   14.89    0.00    0.00    0.00    0.00    0.00   84.04
18:33:29       4    3.06    0.00    2.04   11.22    0.00    0.00    0.00    0.00    0.00   83.67
18:33:29       5    9.62    0.00    0.96    1.92    0.00    0.96    0.00    0.00    0.00   86.54
18:33:29       6    3.09    0.00    2.06    9.28    0.00    0.00    0.00    0.00    0.00   85.57
18:33:29       7    3.96    0.00    0.99   40.59    0.00    0.00    0.00    0.00    0.00   54.46
18:33:29       8    4.00    0.00    1.00   20.00    0.00    2.00    0.00    0.00    0.00   73.00
18:33:29       9    1.01    0.00    0.00   10.10    0.00    1.01    0.00    0.00    0.00   87.88
18:33:29      10    5.00    0.00    1.00   17.00    0.00    0.00    0.00    0.00    0.00   77.00
18:33:29      11    5.05    0.00    1.01    4.04    0.00    0.00    0.00    0.00    0.00   89.90
18:33:29      12    5.00    0.00    3.00   13.00    0.00    0.00    0.00    0.00    0.00   79.00
18:33:29      13    3.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   96.00
18:33:29      14    3.03    0.00    2.02   23.23    0.00    0.00    0.00    0.00    0.00   71.72
18:33:29      15    1.01    0.00    2.02    7.07    0.00    0.00    0.00    0.00    0.00   89.90

18:33:29     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
18:33:30     all    6.81    0.00    1.84   13.01    0.00    0.25    0.00    0.00    0.00   78.10
18:33:30       0    4.90    0.00    2.94   19.61    0.00    1.96    0.00    0.00    0.00   70.59
18:33:30       1    4.00    0.00    1.00   51.00    0.00    1.00    0.00    0.00    0.00   43.00
18:33:30       2    4.00    0.00    5.00   14.00    0.00    0.00    0.00    0.00    0.00   77.00
18:33:30       3    7.00    0.00    0.00   11.00    0.00    0.00    0.00    0.00    0.00   82.00
18:33:30       4    6.67    0.00    3.81   13.33    0.00    0.00    0.00    0.00    0.00   76.19
18:33:30       5    7.84    0.00    0.00    1.96    0.00    0.00    0.00    0.00    0.00   90.20
18:33:30       6    7.07    0.00    0.00   13.13    0.00    0.00    0.00    0.00    0.00   79.80
18:33:30       7    9.71    0.00    0.97    5.83    0.00    0.97    0.00    0.00    0.00   82.52
18:33:30       8    3.92    0.00    4.90   16.67    0.00    0.00    0.00    0.00    0.00   74.51
18:33:30       9    2.97    0.00    2.97    7.92    0.00    0.00    0.00    0.00    0.00   86.14
18:33:30      10    9.80    0.00    0.98    9.80    0.00    0.00    0.00    0.00    0.00   79.41
18:33:30      11    7.84    0.00    1.96    5.88    0.00    0.00    0.00    0.00    0.00   84.31
18:33:30      12    8.91    0.00    0.00   17.82    0.00    0.00    0.00    0.00    0.00   73.27
18:33:30      13    6.60    0.00    2.83    4.72    0.00    0.00    0.00    0.00    0.00   85.85
18:33:30      14    8.91    0.00    0.00    4.95    0.00    0.00    0.00    0.00    0.00   86.14
18:33:30      15    8.65    0.00    1.92   11.54    0.00    0.00    0.00    0.00    0.00   77.88

18:33:30     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
18:33:31     all    3.73    0.00    0.97   14.55    0.00    0.06    0.00    0.00    0.00   80.68
18:33:31       0    4.08    0.00    3.06   31.63    0.00    0.00    0.00    0.00    0.00   61.22
18:33:31       1    2.06    0.00    1.03   28.87    0.00    0.00    0.00    0.00    0.00   68.04
18:33:31       2    1.06    0.00    2.13   14.89    0.00    0.00    0.00    0.00    0.00   81.91
18:33:31       3    2.11    0.00    0.00   28.42    0.00    0.00    0.00    0.00    0.00   69.47
18:33:31       4    4.04    0.00    2.02   13.13    0.00    1.01    0.00    0.00    0.00   79.80
18:33:31       5    7.92    0.00    0.99    4.95    0.00    0.00    0.00    0.00    0.00   86.14
18:33:31       6    4.12    0.00    1.03   22.68    0.00    0.00    0.00    0.00    0.00   72.16
18:33:31       7    0.00    0.00    0.00    2.13    0.00    0.00    0.00    0.00    0.00   97.87
18:33:31       8    4.21    0.00    0.00   11.58    0.00    0.00    0.00    0.00    0.00   84.21
18:33:31       9    6.86    0.00    0.98    9.80    0.00    0.00    0.00    0.00    0.00   82.35
18:33:31      10    4.12    0.00    1.03    6.19    0.00    0.00    0.00    0.00    0.00   88.66
18:33:31      11    3.12    0.00    0.00    9.38    0.00    0.00    0.00    0.00    0.00   87.50
18:33:31      12    6.06    0.00    1.01   19.19    0.00    0.00    0.00    0.00    0.00   73.74
18:33:31      13    2.08    0.00    1.04   16.67    0.00    0.00    0.00    0.00    0.00   80.21
18:33:31      14    5.15    0.00    0.00    9.28    0.00    0.00    0.00    0.00    0.00   85.57
18:33:31      15    2.08    0.00    1.04    4.17    0.00    0.00    0.00    0.00    0.00   92.71

18:33:31     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
18:33:32     all    4.03    0.00    0.90   13.05    0.00    0.06    0.00    0.00    0.00   81.96
18:33:32       0    3.12    0.00    1.04   15.62    0.00    1.04    0.00    0.00    0.00   79.17
18:33:32       1    2.08    0.00    1.04   29.17    0.00    0.00    0.00    0.00    0.00   67.71
18:33:32       2    3.16    0.00    1.05   16.84    0.00    0.00    0.00    0.00    0.00   78.95
18:33:32       3    3.03    0.00    1.01   65.66    0.00    0.00    0.00    0.00    0.00   30.30
18:33:32       4    4.12    0.00    0.00   17.53    0.00    0.00    0.00    0.00    0.00   78.35
18:33:32       5    3.09    0.00    0.00    8.25    0.00    0.00    0.00    0.00    0.00   88.66
18:33:32       6    5.10    0.00    1.02    7.14    0.00    0.00    0.00    0.00    0.00   86.73
18:33:32       7    4.08    0.00    1.02    2.04    0.00    0.00    0.00    0.00    0.00   92.86
18:33:32       8    3.16    0.00    2.11    6.32    0.00    0.00    0.00    0.00    0.00   88.42
18:33:32       9    5.15    0.00    1.03    7.22    0.00    0.00    0.00    0.00    0.00   86.60
18:33:32      10    5.15    0.00    0.00    4.12    0.00    0.00    0.00    0.00    0.00   90.72
18:33:32      11    6.93    0.00    0.99    3.96    0.00    0.00    0.00    0.00    0.00   88.12
18:33:32      12    6.00    0.00    2.00    5.00    0.00    0.00    0.00    0.00    0.00   87.00
18:33:32      13    3.03    0.00    0.00   10.10    0.00    0.00    0.00    0.00    0.00   86.87
18:33:32      14    3.06    0.00    2.04    7.14    0.00    0.00    0.00    0.00    0.00   87.76
18:33:32      15    4.00    0.00    0.00    3.00    0.00    0.00    0.00    0.00    0.00   93.00

18:33:32     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
18:33:33     all    4.58    0.00    2.26   12.37    0.00    0.25    0.00    0.00    0.00   80.54
18:33:33       0    3.96    0.00    3.96   18.81    0.00    0.99    0.00    0.00    0.00   72.28
18:33:33       1    4.90    0.00    2.94   10.78    0.00    0.00    0.00    0.00    0.00   81.37
18:33:33       2    3.06    0.00    3.06   18.37    0.00    0.00    0.00    0.00    0.00   75.51
18:33:33       3    0.00    0.00    4.04   55.56    0.00    0.00    0.00    0.00    0.00   40.40
18:33:33       4    4.85    0.00    4.85   13.59    0.00    0.00    0.00    0.00    0.00   76.70
18:33:33       5    4.00    0.00    3.00    3.00    0.00    0.00    0.00    0.00    0.00   90.00
18:33:33       6    5.94    0.00    1.98   19.80    0.00    0.99    0.00    0.00    0.00   71.29
18:33:33       7    4.04    0.00    0.00    2.02    0.00    0.00    0.00    0.00    0.00   93.94
18:33:33       8    7.77    0.00    1.94    7.77    0.00    1.94    0.00    0.00    0.00   80.58
18:33:33       9    5.15    0.00    0.00    4.12    0.00    0.00    0.00    0.00    0.00   90.72
18:33:33      10    4.12    0.00    1.03    7.22    0.00    0.00    0.00    0.00    0.00   87.63
18:33:33      11    5.15    0.00    1.03    6.19    0.00    0.00    0.00    0.00    0.00   87.63
18:33:33      12    4.12    0.00    2.06    7.22    0.00    0.00    0.00    0.00    0.00   86.60
18:33:33      13    4.00    0.00    2.00    9.00    0.00    0.00    0.00    0.00    0.00   85.00
18:33:33      14    4.08    0.00    3.06    7.14    0.00    0.00    0.00    0.00    0.00   85.71
18:33:33      15    7.92    0.00    0.99    6.93    0.00    0.00    0.00    0.00    0.00   84.16

18:33:33     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
18:33:34     all    5.45    0.00    1.57   13.27    0.00    0.06    0.00    0.00    0.00   79.65
18:33:34       0    6.19    0.00    1.03   14.43    0.00    0.00    0.00    0.00    0.00   78.35
18:33:34       1    2.00    0.00    3.00   41.00    0.00    0.00    0.00    0.00    0.00   54.00
18:33:34       2    8.65    0.00    3.85   18.27    0.00    0.00    0.00    0.00    0.00   69.23
18:33:34       3    3.96    0.00    0.99   23.76    0.00    0.00    0.00    0.00    0.00   71.29
18:33:34       4    3.06    0.00    3.06   14.29    0.00    0.00    0.00    0.00    0.00   79.59
18:33:34       5    2.08    0.00    0.00    9.38    0.00    0.00    0.00    0.00    0.00   88.54
18:33:34       6    4.08    0.00    2.04   19.39    0.00    0.00    0.00    0.00    0.00   74.49
18:33:34       7   10.38    0.00    1.89    5.66    0.00    0.00    0.00    0.00    0.00   82.08
18:33:34       8    5.10    0.00    0.00    6.12    0.00    1.02    0.00    0.00    0.00   87.76
18:33:34       9    9.71    0.00    0.97    5.83    0.00    0.00    0.00    0.00    0.00   83.50
18:33:34      10    8.91    0.00    0.99   10.89    0.00    0.00    0.00    0.00    0.00   79.21
18:33:34      11    1.05    0.00    0.00   18.95    0.00    0.00    0.00    0.00    0.00   80.00
18:33:34      12    5.00    0.00    3.00   11.00    0.00    0.00    0.00    0.00    0.00   81.00
18:33:34      13    6.86    0.00    0.98    3.92    0.00    0.00    0.00    0.00    0.00   88.24
18:33:34      14    5.10    0.00    2.04    7.14    0.00    0.00    0.00    0.00    0.00   85.71
18:33:34      15    4.00    0.00    1.00    3.00    0.00    0.00    0.00    0.00    0.00   92.00

18:33:34     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
18:33:35     all    6.15    0.00    1.30   12.67    0.00    0.25    0.00    0.00    0.00   79.63
18:33:35       0    5.21    0.00    0.00   29.17    0.00    0.00    0.00    0.00    0.00   65.62
18:33:35       1    4.90    0.00    2.94   37.25    0.00    0.00    0.00    0.00    0.00   54.90
18:33:35       2    7.14    0.00    0.00   11.22    0.00    0.00    0.00    0.00    0.00   81.63
18:33:35       3    1.00    0.00    3.00   38.00    0.00    0.00    0.00    0.00    0.00   58.00
18:33:35       4    5.05    0.00    1.01   14.14    0.00    0.00    0.00    0.00    0.00   79.80
18:33:35       5    5.88    0.00    1.96    1.96    0.00    0.00    0.00    0.00    0.00   90.20
18:33:35       6    9.43    0.00    3.77   14.15    0.00    0.00    0.00    0.00    0.00   72.64
18:33:35       7    7.84    0.00    0.98    0.98    0.00    0.00    0.00    0.00    0.00   90.20
18:33:35       8    7.92    0.00    0.00    5.94    0.00    1.98    0.00    0.00    0.00   84.16
18:33:35       9    3.06    0.00    0.00    3.06    0.00    1.02    0.00    0.00    0.00   92.86
18:33:35      10    7.92    0.00    0.99   12.87    0.00    0.00    0.00    0.00    0.00   78.22
18:33:35      11    8.82    0.00    0.00   12.75    0.00    0.98    0.00    0.00    0.00   77.45
18:33:35      12    3.96    0.00    4.95    7.92    0.00    0.00    0.00    0.00    0.00   83.17
18:33:35      13    5.05    0.00    0.00    7.07    0.00    0.00    0.00    0.00    0.00   87.88
18:33:35      14    7.84    0.00    0.98    5.88    0.00    0.00    0.00    0.00    0.00   85.29
