Linux 5.15.167.4-microsoft-standard-WSL2 (DESKTOP-5TARP0L) 	06/08/25 	_x86_64_	(16 CPU)

00:03:08     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
00:03:09     all    0.12    0.00    0.19    9.83    0.00    0.12    0.00    0.00    0.00   89.73
00:03:09       0    0.98    0.00    0.00    9.80    0.00    0.98    0.00    0.00    0.00   88.24
00:03:09       1    0.00    0.00    0.00    0.00    0.00    0.98    0.00    0.00    0.00   99.02
00:03:09       2    0.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   99.00
00:03:09       3    0.00    0.00    0.00   36.00    0.00    0.00    0.00    0.00    0.00   64.00
00:03:09       4    0.00    0.00    0.00    7.00    0.00    0.00    0.00    0.00    0.00   93.00
00:03:09       5    0.98    0.00    0.00    2.94    0.00    0.00    0.00    0.00    0.00   96.08
00:03:09       6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
00:03:09       7    0.00    0.00    0.00    6.93    0.00    0.00    0.00    0.00    0.00   93.07
00:03:09       8    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
00:03:09       9    0.00    0.00    0.00    1.98    0.00    0.00    0.00    0.00    0.00   98.02
00:03:09      10    0.00    0.00    2.91   79.61    0.00    0.00    0.00    0.00    0.00   17.48
00:03:09      11    0.00    0.00    0.00    7.92    0.00    0.00    0.00    0.00    0.00   92.08
00:03:09      12    0.00    0.00    0.00    2.97    0.00    0.00    0.00    0.00    0.00   97.03
00:03:09      13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
00:03:09      14    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
00:03:09      15    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

00:03:09     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
00:03:10     all    0.25    0.00    0.50   10.61    0.00    0.00    0.00    0.00    0.00   88.65
00:03:10       0    0.00    0.00    2.94    7.84    0.00    0.00    0.00    0.00    0.00   89.22
00:03:10       1    0.00    0.00    0.00    9.09    0.00    0.00    0.00    0.00    0.00   90.91
00:03:10       2    0.00    0.00    1.00   37.00    0.00    0.00    0.00    0.00    0.00   62.00
00:03:10       3    0.00    0.00    0.00   24.00    0.00    0.00    0.00    0.00    0.00   76.00
00:03:10       4    0.99    0.00    0.00    6.93    0.00    0.00    0.00    0.00    0.00   92.08
00:03:10       5    0.00    0.00    0.00    3.00    0.00    0.00    0.00    0.00    0.00   97.00
00:03:10       6    0.00    0.00    0.00    3.00    0.00    0.00    0.00    0.00    0.00   97.00
00:03:10       7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
00:03:10       8    2.94    0.00    0.98   11.76    0.00    0.00    0.00    0.00    0.00   84.31
00:03:10       9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
00:03:10      10    0.00    0.00    1.98   58.42    0.00    0.00    0.00    0.00    0.00   39.60
00:03:10      11    0.00    0.00    0.00    4.04    0.00    0.00    0.00    0.00    0.00   95.96
00:03:10      12    0.00    0.00    1.00    4.00    0.00    0.00    0.00    0.00    0.00   95.00
00:03:10      13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
00:03:10      14    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
00:03:10      15    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

00:03:10     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
00:03:11     all    0.38    0.00    0.38   12.33    0.00    0.13    0.00    0.00    0.00   86.80
00:03:11       0    1.98    0.00    0.00    1.98    0.00    0.00    0.00    0.00    0.00   96.04
00:03:11       1    0.00    0.00    0.00   34.00    0.00    0.00    0.00    0.00    0.00   66.00
00:03:11       2    0.00    0.00    2.00   96.00    0.00    0.00    0.00    0.00    0.00    2.00
00:03:11       3    0.00    0.00    0.00    3.06    0.00    1.02    0.00    0.00    0.00   95.92
00:03:11       4    0.00    0.00    0.00    5.00    0.00    0.00    0.00    0.00    0.00   95.00
00:03:11       5    0.00    0.00    0.00    3.03    0.00    0.00    0.00    0.00    0.00   96.97
00:03:11       6    1.00    0.00    0.00   12.00    0.00    1.00    0.00    0.00    0.00   86.00
00:03:11       7    2.97    0.00    0.99   13.86    0.00    0.00    0.00    0.00    0.00   82.18
00:03:11       8    0.00    0.00    0.00    3.00    0.00    0.00    0.00    0.00    0.00   97.00
00:03:11       9    0.00    0.00    0.00    1.01    0.00    0.00    0.00    0.00    0.00   98.99
00:03:11      10    0.00    0.00    1.02   11.22    0.00    0.00    0.00    0.00    0.00   87.76
00:03:11      11    0.00    0.00    0.00    5.00    0.00    0.00    0.00    0.00    0.00   95.00
00:03:11      12    0.00    0.00    0.99    2.97    0.00    0.00    0.00    0.00    0.00   96.04
00:03:11      13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
00:03:11      14    0.00    0.00    0.00    4.00    0.00    0.00    0.00    0.00    0.00   96.00
00:03:11      15    0.00    0.00    0.98    0.98    0.00    0.00    0.00    0.00    0.00   98.04

00:03:11     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
00:03:12     all    0.69    0.00    0.31   13.73    0.00    0.00    0.00    0.00    0.00   85.27
00:03:12       0    0.00    0.00    0.00    7.14    0.00    0.00    0.00    0.00    0.00   92.86
00:03:12       1    0.00    0.00    0.00   14.14    0.00    0.00    0.00    0.00    0.00   85.86
00:03:12       2    0.00    0.00    0.00   92.93    0.00    0.00    0.00    0.00    0.00    7.07
00:03:12       3    0.00    0.00    1.00   10.00    0.00    0.00    0.00    0.00    0.00   89.00
00:03:12       4    0.00    0.00    1.01    5.05    0.00    0.00    0.00    0.00    0.00   93.94
00:03:12       5    0.99    0.00    0.00    5.94    0.00    0.00    0.00    0.00    0.00   93.07
00:03:12       6    0.00    0.00    0.00    7.00    0.00    0.00    0.00    0.00    0.00   93.00
00:03:12       7    3.00    0.00    0.00   21.00    0.00    0.00    0.00    0.00    0.00   76.00
00:03:12       8    3.96    0.00    0.00   14.85    0.00    0.00    0.00    0.00    0.00   81.19
00:03:12       9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
00:03:12      10    1.02    0.00    0.00   15.31    0.00    0.00    0.00    0.00    0.00   83.67
00:03:12      11    0.00    0.00    0.00    4.00    0.00    0.00    0.00    0.00    0.00   96.00
00:03:12      12    0.00    0.00    0.00    2.02    0.00    0.00    0.00    0.00    0.00   97.98
00:03:12      13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
00:03:12      14    0.00    0.00    1.00    6.00    0.00    0.00    0.00    0.00    0.00   93.00
00:03:12      15    1.98    0.00    1.98   14.85    0.00    0.00    0.00    0.00    0.00   81.19

00:03:12     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
00:03:13     all    2.19    0.00    1.31   14.15    0.00    0.06    0.00    0.00    0.00   82.28
00:03:13       0    2.97    0.00    3.96    4.95    0.00    0.00    0.00    0.00    0.00   88.12
00:03:13       1    1.02    0.00    2.04    9.18    0.00    0.00    0.00    0.00    0.00   87.76
00:03:13       2    3.09    0.00    0.00   13.40    0.00    0.00    0.00    0.00    0.00   83.51
00:03:13       3    2.02    0.00    2.02   18.18    0.00    0.00    0.00    0.00    0.00   77.78
00:03:13       4    0.99    0.00    1.98   12.87    0.00    0.00    0.00    0.00    0.00   84.16
00:03:13       5    4.04    0.00    1.01   18.18    0.00    0.00    0.00    0.00    0.00   76.77
00:03:13       6    2.02    0.00    1.01   10.10    0.00    0.00    0.00    0.00    0.00   86.87
00:03:13       7    3.92    0.00    0.00   10.78    0.00    0.98    0.00    0.00    0.00   84.31
00:03:13       8    3.96    0.00    0.99   18.81    0.00    0.00    0.00    0.00    0.00   76.24
00:03:13       9    0.00    0.00    1.00    1.00    0.00    0.00    0.00    0.00    0.00   98.00
00:03:13      10    2.91    0.00    2.91    8.74    0.00    0.00    0.00    0.00    0.00   85.44
00:03:13      11    0.00    0.00    0.00    6.12    0.00    0.00    0.00    0.00    0.00   93.88
00:03:13      12    2.97    0.00    0.99    2.97    0.00    0.00    0.00    0.00    0.00   93.07
00:03:13      13    1.00    0.00    1.00   81.00    0.00    0.00    0.00    0.00    0.00   17.00
00:03:13      14    1.02    0.00    0.00    5.10    0.00    0.00    0.00    0.00    0.00   93.88
00:03:13      15    3.00    0.00    2.00    5.00    0.00    0.00    0.00    0.00    0.00   90.00

00:03:13     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
00:03:14     all    1.77    0.00    1.33   12.13    0.00    0.25    0.00    0.00    0.00   84.52
00:03:14       0    1.03    0.00    1.03    8.25    0.00    1.03    0.00    0.00    0.00   88.66
00:03:14       1    3.96    0.00    1.98    3.96    0.00    0.00    0.00    0.00    0.00   90.10
00:03:14       2    2.94    0.00    1.96    9.80    0.00    0.98    0.00    0.00    0.00   84.31
00:03:14       3    0.00    0.00    0.00   42.86    0.00    0.00    0.00    0.00    0.00   57.14
00:03:14       4    2.06    0.00    1.03   10.31    0.00    0.00    0.00    0.00    0.00   86.60
00:03:14       5    2.06    0.00    0.00    4.12    0.00    0.00    0.00    0.00    0.00   93.81
00:03:14       6    2.00    0.00    4.00    7.00    0.00    0.00    0.00    0.00    0.00   87.00
00:03:14       7    0.99    0.00    1.98    4.95    0.00    0.99    0.00    0.00    0.00   91.09
00:03:14       8    2.02    0.00    2.02    8.08    0.00    0.00    0.00    0.00    0.00   87.88
00:03:14       9    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
00:03:14      10    2.08    0.00    1.04    8.33    0.00    0.00    0.00    0.00    0.00   88.54
00:03:14      11    0.00    0.00    0.99    6.93    0.00    0.99    0.00    0.00    0.00   91.09
00:03:14      12    2.08    0.00    0.00    3.12    0.00    0.00    0.00    0.00    0.00   94.79
00:03:14      13    0.00    0.00    0.00   68.37    0.00    0.00    0.00    0.00    0.00   31.63
00:03:14      14    2.02    0.00    2.02    8.08    0.00    0.00    0.00    0.00    0.00   87.88
00:03:14      15    4.95    0.00    1.98    0.99    0.00    0.00    0.00    0.00    0.00   92.08

00:03:14     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
00:03:15     all    3.51    0.00    1.38   12.36    0.00    0.06    0.00    0.00    0.00   82.69
00:03:15       0    3.09    0.00    3.09   21.65    0.00    0.00    0.00    0.00    0.00   72.16
00:03:15       1    1.00    0.00    3.00   21.00    0.00    0.00    0.00    0.00    0.00   75.00
00:03:15       2    3.12    0.00    1.04   14.58    0.00    0.00    0.00    0.00    0.00   81.25
00:03:15       3    1.01    0.00    1.01   25.25    0.00    0.00    0.00    0.00    0.00   72.73
00:03:15       4    2.00    0.00    1.00   18.00    0.00    0.00    0.00    0.00    0.00   79.00
00:03:15       5    4.08    0.00    0.00    6.12    0.00    0.00    0.00    0.00    0.00   89.80
00:03:15       6    3.92    0.00    0.98   16.67    0.00    0.98    0.00    0.00    0.00   77.45
00:03:15       7    6.00    0.00    2.00    7.00    0.00    0.00    0.00    0.00    0.00   85.00
00:03:15       8    2.04    0.00    0.00    9.18    0.00    0.00    0.00    0.00    0.00   88.78
00:03:15       9    4.95    0.00    0.99    1.98    0.00    0.00    0.00    0.00    0.00   92.08
00:03:15      10    6.80    0.00    2.91    7.77    0.00    0.00    0.00    0.00    0.00   82.52
00:03:15      11    3.06    0.00    0.00    6.12    0.00    0.00    0.00    0.00    0.00   90.82
00:03:15      12    4.90    0.00    2.94   24.51    0.00    0.00    0.00    0.00    0.00   67.65
00:03:15      13    3.00    0.00    1.00    4.00    0.00    0.00    0.00    0.00    0.00   92.00
00:03:15      14    6.93    0.00    0.99    7.92    0.00    0.00    0.00    0.00    0.00   84.16
00:03:15      15    0.00    0.00    1.01    6.06    0.00    0.00    0.00    0.00    0.00   92.93

00:03:15     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
00:03:16     all    4.04    0.00    0.57   13.18    0.00    0.19    0.00    0.00    0.00   82.03
00:03:16       0    7.92    0.00    0.99    8.91    0.00    0.00    0.00    0.00    0.00   82.18
00:03:16       1    2.06    0.00    0.00   36.08    0.00    0.00    0.00    0.00    0.00   61.86
00:03:16       2    6.80    0.00    1.94   19.42    0.00    0.97    0.00    0.00    0.00   70.87
00:03:16       3    5.00    0.00    0.00   21.00    0.00    0.00    0.00    0.00    0.00   74.00
00:03:16       4    5.05    0.00    0.00    6.06    0.00    0.00    0.00    0.00    0.00   88.89
00:03:16       5    2.08    0.00    0.00    8.33    0.00    1.04    0.00    0.00    0.00   88.54
00:03:16       6    5.00    0.00    0.00   16.00    0.00    0.00    0.00    0.00    0.00   79.00
00:03:16       7    2.04    0.00    1.02   28.57    0.00    0.00    0.00    0.00    0.00   68.37
00:03:16       8    5.88    0.00    1.96    3.92    0.00    0.00    0.00    0.00    0.00   88.24
00:03:16       9    6.00    0.00    0.00    6.00    0.00    0.00    0.00    0.00    0.00   88.00
00:03:16      10    2.06    0.00    0.00   12.37    0.00    0.00    0.00    0.00    0.00   85.57
00:03:16      11    2.04    0.00    1.02    5.10    0.00    1.02    0.00    0.00    0.00   90.82
00:03:16      12    6.00    0.00    1.00   29.00    0.00    0.00    0.00    0.00    0.00   64.00
00:03:16      13    4.04    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   94.95
00:03:16      14    2.06    0.00    0.00    4.12    0.00    0.00    0.00    0.00    0.00   93.81
00:03:16      15    0.00    0.00    0.00    6.06    0.00    0.00    0.00    0.00    0.00   93.94

00:03:16     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
00:03:17     all    3.30    0.00    1.59   11.92    0.00    0.25    0.00    0.00    0.00   82.94
00:03:17       0    2.97    0.00    4.95   11.88    0.00    0.00    0.00    0.00    0.00   80.20
00:03:17       1    1.98    0.00    0.99   14.85    0.00    0.00    0.00    0.00    0.00   82.18
00:03:17       2    4.04    0.00    4.04   19.19    0.00    0.00    0.00    0.00    0.00   72.73
00:03:17       3    1.03    0.00    0.00   55.67    0.00    0.00    0.00    0.00    0.00   43.30
00:03:17       4    3.16    0.00    0.00   31.58    0.00    0.00    0.00    0.00    0.00   65.26
00:03:17       5    6.93    0.00    0.00    5.94    0.00    0.00    0.00    0.00    0.00   87.13
