Linux 5.15.167.4-microsoft-standard-WSL2 (DESKTOP-5TARP0L) 	06/08/25 	_x86_64_	(16 CPU)

14:57:05     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
14:57:06     all    0.06    0.00    0.19    6.81    0.00    0.00    0.00    0.00    0.00   92.94
14:57:06       0    0.00    0.00    1.00    3.00    0.00    0.00    0.00    0.00    0.00   96.00
14:57:06       1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
14:57:06       2    0.99    0.00    0.00    1.98    0.00    0.00    0.00    0.00    0.00   97.03
14:57:06       3    0.00    0.00    0.00    5.05    0.00    0.00    0.00    0.00    0.00   94.95
14:57:06       4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
14:57:06       5    0.00    0.00    0.00    0.99    0.00    0.00    0.00    0.00    0.00   99.01
14:57:06       6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
14:57:06       7    0.00    0.00    1.98   92.08    0.00    0.00    0.00    0.00    0.00    5.94
14:57:06       8    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
14:57:06       9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
14:57:06      10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
14:57:06      11    0.00    0.00    0.00    3.03    0.00    0.00    0.00    0.00    0.00   96.97
14:57:06      12    0.00    0.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00   98.00
14:57:06      13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
14:57:06      14    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
14:57:06      15    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

14:57:06     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
14:57:07     all    0.06    0.00    0.19    9.01    0.00    0.06    0.00    0.00    0.00   90.68
14:57:07       0    0.00    0.00    1.01    5.05    0.00    1.01    0.00    0.00    0.00   92.93
14:57:07       1    0.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   99.00
14:57:07       2    0.00    0.00    0.00    6.00    0.00    0.00    0.00    0.00    0.00   94.00
14:57:07       3    0.00    0.00    0.00    2.02    0.00    0.00    0.00    0.00    0.00   97.98
14:57:07       4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
14:57:07       5    0.00    0.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00   98.00
14:57:07       6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
14:57:07       7    0.00    0.00    0.00   89.90    0.00    0.00    0.00    0.00    0.00   10.10
14:57:07       8    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
14:57:07       9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
