Linux 5.15.167.4-microsoft-standard-WSL2 (DESKTOP-5TARP0L) 	06/08/25 	_x86_64_	(16 CPU)

14:39:03     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
14:39:04     all    0.06    0.00    0.31   10.43    0.00    0.00    0.00    0.00    0.00   89.20
14:39:04       0    0.00    0.00    1.02   79.59    0.00    0.00    0.00    0.00    0.00   19.39
14:39:04       1    0.00    0.00    1.01    3.03    0.00    0.00    0.00    0.00    0.00   95.96
14:39:04       2    0.00    0.00    1.01    9.09    0.00    0.00    0.00    0.00    0.00   89.90
14:39:04       3    0.00    0.00    0.00   43.88    0.00    0.00    0.00    0.00    0.00   56.12
14:39:04       4    0.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   99.00
14:39:04       5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
14:39:04       6    1.00    0.00    0.00    8.00    0.00    0.00    0.00    0.00    0.00   91.00
14:39:04       7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
14:39:04       8    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
14:39:04       9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
14:39:04      10    0.00    0.00    0.00   10.10    0.00    0.00    0.00    0.00    0.00   89.90
14:39:04      11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
14:39:04      12    0.00    0.00    1.00    9.00    0.00    0.00    0.00    0.00    0.00   90.00
14:39:04      13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
14:39:04      14    0.00    0.00    1.00    5.00    0.00    0.00    0.00    0.00    0.00   94.00
14:39:04      15    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

14:39:04     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
14:39:05     all    0.37    0.00    0.56    6.50    0.00    0.00    0.00    0.00    0.00   92.57
14:39:05       0    0.00    0.00    1.00    4.00    0.00    0.00    0.00    0.00    0.00   95.00
14:39:05       1    0.00    0.00    0.00   63.27    0.00    0.00    0.00    0.00    0.00   36.73
14:39:05       2    0.00    0.00    1.00    7.00    0.00    0.00    0.00    0.00    0.00   92.00
14:39:05       3    0.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   99.00
14:39:05       4    1.98    0.00    0.00    8.91    0.00    0.00    0.00    0.00    0.00   89.11
14:39:05       5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
14:39:05       6    4.00    0.00    4.00    5.00    0.00    0.00    0.00    0.00    0.00   87.00
14:39:05       7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
14:39:05       8    0.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   99.00
14:39:05       9    0.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   99.00
14:39:05      10    0.00    0.00    0.00    6.00    0.00    0.00    0.00    0.00    0.00   94.00
14:39:05      11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
14:39:05      12    0.00    0.00    1.96    1.96    0.00    0.00    0.00    0.00    0.00   96.08
14:39:05      13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
14:39:05      14    0.00    0.00    1.00    5.00    0.00    0.00    0.00    0.00    0.00   94.00
14:39:05      15    0.00    0.00    0.00    0.99    0.00    0.00    0.00    0.00    0.00   99.01

14:39:05     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
14:39:06     all    1.01    0.00    1.01    8.61    0.00    0.00    0.00    0.00    0.00   89.38
14:39:06       0    1.00    0.00    4.00    7.00    0.00    0.00    0.00    0.00    0.00   88.00
14:39:06       1    0.00    0.00    0.00   92.86    0.00    0.00    0.00    0.00    0.00    7.14
14:39:06       2    0.00    0.00    3.00    0.00    0.00    0.00    0.00    0.00    0.00   97.00
14:39:06       3    0.00    0.00    0.00    1.01    0.00    0.00    0.00    0.00    0.00   98.99
14:39:06       4    0.00    0.00    1.01    1.01    0.00    0.00    0.00    0.00    0.00   97.98
14:39:06       5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
14:39:06       6    1.01    0.00    0.00    2.02    0.00    0.00    0.00    0.00    0.00   96.97
