Linux 5.15.167.4-microsoft-standard-WSL2 (DESKTOP-5TARP0L) 	06/08/25 	_x86_64_	(16 CPU)

15:14:59     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
15:15:00     all    0.06    0.00    0.63   10.83    0.00    0.00    0.00    0.00    0.00   88.49
15:15:00       0    0.00    0.00    0.00    3.06    0.00    0.00    0.00    0.00    0.00   96.94
15:15:00       1    0.00    0.00    1.01   12.12    0.00    0.00    0.00    0.00    0.00   86.87
15:15:00       2    0.00    0.00    0.00    3.03    0.00    0.00    0.00    0.00    0.00   96.97
15:15:00       3    0.00    0.00    1.00    6.00    0.00    0.00    0.00    0.00    0.00   93.00
15:15:00       4    0.00    0.00    2.00   81.00    0.00    0.00    0.00    0.00    0.00   17.00
15:15:00       5    0.00    0.00    0.00    0.99    0.00    0.00    0.00    0.00    0.00   99.01
15:15:00       6    1.01    0.00    0.00   12.12    0.00    0.00    0.00    0.00    0.00   86.87
15:15:00       7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
15:15:00       8    0.00    0.00    1.98   10.89    0.00    0.00    0.00    0.00    0.00   87.13
15:15:00       9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
15:15:00      10    0.00    0.00    0.00    1.01    0.00    0.00    0.00    0.00    0.00   98.99
15:15:00      11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
15:15:00      12    0.00    0.00    1.98    6.93    0.00    0.00    0.00    0.00    0.00   91.09
15:15:00      13    0.00    0.00    1.98   35.64    0.00    0.00    0.00    0.00    0.00   62.38
15:15:00      14    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
15:15:00      15    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

15:15:00     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
15:15:01     all    0.19    0.00    0.38   10.96    0.00    0.00    0.00    0.00    0.00   88.48
15:15:01       0    0.00    0.00    1.02    3.06    0.00    0.00    0.00    0.00    0.00   95.92
15:15:01       1    0.00    0.00    0.99    6.93    0.00    0.00    0.00    0.00    0.00   92.08
15:15:01       2    0.00    0.00    2.00    7.00    0.00    0.00    0.00    0.00    0.00   91.00
15:15:01       3    0.00    0.00    0.00    4.08    0.00    0.00    0.00    0.00    0.00   95.92
15:15:01       4    0.00    0.00    0.00   88.78    0.00    0.00    0.00    0.00    0.00   11.22
15:15:01       5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
15:15:01       6    0.00    0.00    0.00   10.10    0.00    0.00    0.00    0.00    0.00   89.90
15:15:01       7    3.00    0.00    0.00   12.00    0.00    0.00    0.00    0.00    0.00   85.00
15:15:01       8    0.00    0.00    0.00    3.03    0.00    0.00    0.00    0.00    0.00   96.97
15:15:01       9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
15:15:01      10    0.00    0.00    2.00    5.00    0.00    0.00    0.00    0.00    0.00   93.00
15:15:01      11    0.00    0.00    0.00    1.01    0.00    0.00    0.00    0.00    0.00   98.99
15:15:01      12    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
15:15:01      13    0.00    0.00    0.00   28.28    0.00    0.00    0.00    0.00    0.00   71.72
15:15:01      14    0.00    0.00    0.00    7.07    0.00    0.00    0.00    0.00    0.00   92.93
15:15:01      15    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

15:15:01     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
15:15:02     all    0.81    0.00    1.31   12.95    0.00    0.00    0.00    0.00    0.00   84.93
15:15:02       0    2.94    0.00    2.94    1.96    0.00    0.00    0.00    0.00    0.00   92.16
15:15:02       1    2.04    0.00    2.04   14.29    0.00    0.00    0.00    0.00    0.00   81.63
15:15:02       2    0.99    0.00    1.98    5.94    0.00    0.00    0.00    0.00    0.00   91.09
15:15:02       3    0.00    0.00    1.96    5.88    0.00    0.00    0.00    0.00    0.00   92.16
15:15:02       4    0.00    0.00    2.00   96.00    0.00    0.00    0.00    0.00    0.00    2.00
15:15:02       5    0.00    0.00    0.00    3.00    0.00    0.00    0.00    0.00    0.00   97.00
15:15:02       6    0.00    0.00    2.94    6.86    0.00    0.00    0.00    0.00    0.00   90.20
15:15:02       7    4.08    0.00    2.04   20.41    0.00    0.00    0.00    0.00    0.00   73.47
15:15:02       8    0.99    0.00    0.00    3.96    0.00    0.00    0.00    0.00    0.00   95.05
15:15:02       9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
