Linux 5.15.167.4-microsoft-standard-WSL2 (DESKTOP-5TARP0L) 	06/08/25 	_x86_64_	(16 CPU)

11:09:27     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:09:29     all    0.06    0.00    0.00    0.56    0.00    0.06    0.00    0.00    0.00   99.31
11:09:29       0    0.00    0.00    0.00    0.00    0.00    0.99    0.00    0.00    0.00   99.01
11:09:29       1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:09:29       2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:09:29       3    0.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   99.00
11:09:29       4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:09:29       5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:09:29       6    0.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   99.00
11:09:29       7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:09:29       8    1.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   98.00
11:09:29       9    0.00    0.00    0.00    5.00    0.00    0.00    0.00    0.00    0.00   95.00
11:09:29      10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:09:29      11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:09:29      12    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:09:29      13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:09:29      14    0.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   99.00
11:09:29      15    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

11:09:29     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:09:30     all    0.50    0.00    0.57    6.81    0.00    0.00    0.00    0.00    0.00   92.12
11:09:30       0    0.00    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   98.99
