Linux 5.15.167.4-microsoft-standard-WSL2 (DESKTOP-5TARP0L) 	06/07/25 	_x86_64_	(16 CPU)

23:19:39     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
23:19:40     all    0.12    0.00    0.12    2.25    0.00    0.00    0.00    0.00    0.00   97.50
23:19:40       0    0.99    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.01
23:19:40       1    0.00    0.00    0.00   16.16    0.00    0.00    0.00    0.00    0.00   83.84
23:19:40       2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
23:19:40       3    0.99    0.00    0.99    7.92    0.00    0.00    0.00    0.00    0.00   90.10
23:19:40       4    0.00    0.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00   98.00
23:19:40       5    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
23:19:40       6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
23:19:40       7    0.00    0.00    0.00    4.00    0.00    0.00    0.00    0.00    0.00   96.00
23:19:40       8    0.00    0.00    0.00    1.98    0.00    0.00    0.00    0.00    0.00   98.02
23:19:40       9    0.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   99.00
23:19:40      10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
23:19:40      11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
23:19:40      12    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
23:19:40      13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
23:19:40      14    0.00    0.00    0.00    3.03    0.00    0.00    0.00    0.00    0.00   96.97
23:19:40      15    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

23:19:40     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
23:19:41     all    0.57    0.00    0.44    5.28    0.00    0.00    0.00    0.00    0.00   93.72
23:19:41       0    0.00    0.00    1.02    0.00    0.00    0.00    0.00    0.00    0.00   98.98
23:19:41       1    0.00    0.00    0.00   17.00    0.00    0.00    0.00    0.00    0.00   83.00
23:19:41       2    0.00    0.00    0.00    2.04    0.00    0.00    0.00    0.00    0.00   97.96
23:19:41       3    6.06    0.00    3.03   16.16    0.00    0.00    0.00    0.00    0.00   74.75
23:19:41       4    0.00    0.00    0.00    6.00    0.00    0.00    0.00    0.00    0.00   94.00
23:19:41       5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
23:19:41       6    1.01    0.00    0.00    3.03    0.00    0.00    0.00    0.00    0.00   95.96
23:19:41       7    1.94    0.00    1.94    0.97    0.00    0.00    0.00    0.00    0.00   95.15
23:19:41       8    0.00    0.00    0.00    2.02    0.00    0.00    0.00    0.00    0.00   97.98
23:19:41       9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
