Linux 5.15.167.4-microsoft-standard-WSL2 (DESKTOP-5TARP0L) 	06/07/25 	_x86_64_	(16 CPU)

21:57:55     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
21:57:56     all    0.19    0.00    0.31    3.87    0.00    0.06    0.00    0.00    0.00   95.57
21:57:56       0    0.00    0.00    0.00    9.00    0.00    0.00    0.00    0.00    0.00   91.00
21:57:56       1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
21:57:56       2    0.00    0.00    1.98   36.63    0.00    0.00    0.00    0.00    0.00   61.39
21:57:56       3    0.00    0.00    0.98    2.94    0.00    0.98    0.00    0.00    0.00   95.10
21:57:56       4    0.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   99.00
21:57:56       5    0.00    0.00    1.00    2.00    0.00    0.00    0.00    0.00    0.00   97.00
21:57:56       6    0.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   99.00
21:57:56       7    0.99    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.01
21:57:56       8    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
21:57:56       9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
21:57:56      10    0.00    0.00    0.00    2.02    0.00    0.00    0.00    0.00    0.00   97.98
21:57:56      11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
21:57:56      12    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
21:57:56      13    1.98    0.00    0.99    6.93    0.00    0.00    0.00    0.00    0.00   90.10
21:57:56      14    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
21:57:56      15    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

21:57:56     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
21:57:57     all    0.69    0.00    0.63    6.13    0.00    0.00    0.00    0.00    0.00   92.56
21:57:57       0    0.00    0.00    0.00    1.01    0.00    0.00    0.00    0.00    0.00   98.99
21:57:57       1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
21:57:57       2    0.00    0.00    1.98   54.46    0.00    0.00    0.00    0.00    0.00   43.56
21:57:57       3    0.00    0.00    0.00    3.06    0.00    0.00    0.00    0.00    0.00   96.94
21:57:57       4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
21:57:57       5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
21:57:57       6    0.00    0.00    1.00    4.00    0.00    0.00    0.00    0.00    0.00   95.00
21:57:57       7    0.00    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   99.01
21:57:57       8    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
21:57:57       9    7.84    0.00    3.92   21.57    0.00    0.00    0.00    0.00    0.00   66.67
21:57:57      10    0.00    0.00    0.00    2.02    0.00    0.00    0.00    0.00    0.00   97.98
21:57:57      11    0.00    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   99.01
21:57:57      12    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
21:57:57      13    0.98    0.00    0.98    6.86    0.00    0.00    0.00    0.00    0.00   91.18
21:57:57      14    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
21:57:57      15    2.00    0.00    0.00    4.00    0.00    0.00    0.00    0.00    0.00   94.00

21:57:57     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
21:57:58     all    1.63    0.00    1.38   13.83    0.00    0.00    0.00    0.00    0.00   83.16
21:57:58       0    0.00    0.00    2.04    3.06    0.00    0.00    0.00    0.00    0.00   94.90
21:57:58       1    2.97    0.00    0.00   13.86    0.00    0.00    0.00    0.00    0.00   83.17
21:57:58       2    0.00    0.00    1.02   52.04    0.00    0.00    0.00    0.00    0.00   46.94
21:57:58       3    0.00    0.00    0.00   31.96    0.00    0.00    0.00    0.00    0.00   68.04
21:57:58       4    0.00    0.00    0.00    2.02    0.00    0.00    0.00    0.00    0.00   97.98
21:57:58       5    2.00    0.00    7.00    5.00    0.00    0.00    0.00    0.00    0.00   86.00
21:57:58       6    1.01    0.00    0.00   18.18    0.00    0.00    0.00    0.00    0.00   80.81
21:57:58       7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
21:57:58       8    0.00    0.00    0.00    5.05    0.00    0.00    0.00    0.00    0.00   94.95
21:57:58       9    7.55    0.00    8.49   27.36    0.00    0.00    0.00    0.00    0.00   56.60
21:57:58      10    0.00    0.00    0.00   16.67    0.00    0.00    0.00    0.00    0.00   83.33
21:57:58      11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
21:57:58      12    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
21:57:58      13    1.01    0.00    2.02    5.05    0.00    0.00    0.00    0.00    0.00   91.92
21:57:58      14    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
21:57:58      15   10.58    0.00    0.96   39.42    0.00    0.00    0.00    0.00    0.00   49.04

21:57:58     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
21:57:58     all    2.10    0.00    2.16   16.39    0.00    0.25    0.00    0.00    0.00   79.10
21:57:58       0    1.01    0.00    0.00    5.05    0.00    1.01    0.00    0.00    0.00   92.93
21:57:58       1    4.00    0.00    4.00   30.00    0.00    0.00    0.00    0.00    0.00   62.00
21:57:58       2    2.00    0.00    2.00   11.00    0.00    0.00    0.00    0.00    0.00   85.00
21:57:58       3    0.00    0.00    3.00   94.00    0.00    0.00    0.00    0.00    0.00    3.00
21:57:58       4    0.00    0.00    0.98    4.90    0.00    1.96    0.00    0.00    0.00   92.16
21:57:58       5    4.76    0.00    5.71   25.71    0.00    0.95    0.00    0.00    0.00   62.86
21:57:58       6    0.99    0.00    0.99    5.94    0.00    0.00    0.00    0.00    0.00   92.08
21:57:58       7    0.00    0.00    1.98    0.99    0.00    0.00    0.00    0.00    0.00   97.03
21:57:58       8    0.00    0.00    1.98   11.88    0.00    0.00    0.00    0.00    0.00   86.14
21:57:58       9    6.73    0.00    2.88   24.04    0.00    0.00    0.00    0.00    0.00   66.35
21:57:58      10    1.01    0.00    2.02    3.03    0.00    0.00    0.00    0.00    0.00   93.94
21:57:58      11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
21:57:58      12    0.00    0.00    1.98    2.97    0.00    0.00    0.00    0.00    0.00   95.05
21:57:58      13    1.98    0.00    2.97    6.93    0.00    0.00    0.00    0.00    0.00   88.12
