Linux 5.15.167.4-microsoft-standard-WSL2 (DESKTOP-5TARP0L) 	06/07/25 	_x86_64_	(16 CPU)

22:59:09     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
22:59:10     all    0.00    0.00    0.06    0.12    0.00    0.06    0.00    0.00    0.00   99.75
22:59:10       0    0.00    0.00    0.00    0.00    0.00    0.99    0.00    0.00    0.00   99.01
22:59:10       1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
22:59:10       2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
22:59:10       3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
22:59:10       4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
22:59:10       5    0.00    0.00    0.98    0.98    0.00    0.00    0.00    0.00    0.00   98.04
22:59:10       6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
22:59:10       7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
22:59:10       8    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
22:59:10       9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
22:59:10      10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
22:59:10      11    0.00    0.00    0.00    0.99    0.00    0.00    0.00    0.00    0.00   99.01
22:59:10      12    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
22:59:10      13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
22:59:10      14    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
22:59:10      15    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

22:59:10     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
22:59:11     all    0.44    0.00    0.63    5.88    0.00    0.13    0.00    0.00    0.00   92.93
22:59:11       0    0.00    0.00    2.97    6.93    0.00    0.99    0.00    0.00    0.00   89.11
22:59:11       1    0.00    0.00    0.00    3.03    0.00    0.00    0.00    0.00    0.00   96.97
22:59:11       2    1.98    0.00    1.98   15.84    0.00    0.99    0.00    0.00    0.00   79.21
22:59:11       3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
22:59:11       4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
22:59:11       5    0.00    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   99.01
22:59:11       6    0.00    0.00    0.99   21.78    0.00    0.00    0.00    0.00    0.00   77.23
22:59:11       7    0.00    0.00    0.00   24.24    0.00    0.00    0.00    0.00    0.00   75.76
22:59:11       8    4.08    0.00    1.02    7.14    0.00    0.00    0.00    0.00    0.00   87.76
22:59:11       9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
22:59:11      10    0.00    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   99.01
22:59:11      11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
22:59:11      12    0.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   99.00
22:59:11      13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
22:59:11      14    1.01    0.00    1.01   12.12    0.00    0.00    0.00    0.00    0.00   85.86
22:59:11      15    0.00    0.00    0.00    1.98    0.00    0.00    0.00    0.00    0.00   98.02

22:59:11     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
