Linux 5.15.167.4-microsoft-standard-WSL2 (DESKTOP-5TARP0L) 	06/07/25 	_x86_64_	(16 CPU)

21:42:09     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
21:42:10     all    0.00    0.00    0.19    5.12    0.00    0.00    0.00    0.00    0.00   94.70
21:42:10       0    0.00    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   99.01
21:42:10       1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
21:42:10       2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
21:42:10       3    0.00    0.00    0.00    1.98    0.00    0.00    0.00    0.00    0.00   98.02
21:42:10       4    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
21:42:10       5    0.00    0.00    0.00    4.00    0.00    0.00    0.00    0.00    0.00   96.00
21:42:10       6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
21:42:10       7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
21:42:10       8    0.00    0.00    0.00    4.00    0.00    0.00    0.00    0.00    0.00   96.00
21:42:10       9    0.00    0.00    0.00    6.06    0.00    0.00    0.00    0.00    0.00   93.94
21:42:10      10    0.00    0.00    0.99    1.98    0.00    0.00    0.00    0.00    0.00   97.03
21:42:10      11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
21:42:10      12    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
21:42:10      13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
21:42:10      14    0.00    0.00    0.00   64.00    0.00    0.00    0.00    0.00    0.00   36.00
21:42:10      15    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

21:42:10     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
21:42:11     all    0.00    0.00    0.13    7.91    0.00    0.00    0.00    0.00    0.00   91.96
21:42:11       0    0.00    0.00    1.01    4.04    0.00    0.00    0.00    0.00    0.00   94.95
21:42:11       1    0.00    0.00    0.00    2.02    0.00    0.00    0.00    0.00    0.00   97.98
21:42:11       2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
21:42:11       3    0.00    0.00    0.00   20.20    0.00    0.00    0.00    0.00    0.00   79.80
21:42:11       4    0.00    0.00    0.00   19.00    0.00    0.00    0.00    0.00    0.00   81.00
21:42:11       5    0.00    0.00    0.00    8.00    0.00    0.00    0.00    0.00    0.00   92.00
21:42:11       6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
21:42:11       7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
21:42:11       8    0.00    0.00    0.00    2.02    0.00    0.00    0.00    0.00    0.00   97.98
21:42:11       9    0.00    0.00    0.00    7.00    0.00    0.00    0.00    0.00    0.00   93.00
21:42:11      10    0.00    0.00    1.01    5.05    0.00    0.00    0.00    0.00    0.00   93.94
21:42:11      11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
21:42:11      12    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
21:42:11      13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
21:42:11      14    0.00    0.00    0.00   59.60    0.00    0.00    0.00    0.00    0.00   40.40
21:42:11      15    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

21:42:11     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
21:42:12     all    0.44    0.00    1.13   14.56    0.00    0.06    0.00    0.00    0.00   83.80
21:42:12       0    2.06    0.00    1.03   30.93    0.00    1.03    0.00    0.00    0.00   64.95
21:42:12       1    1.01    0.00    1.01   18.18    0.00    0.00    0.00    0.00    0.00   79.80
21:42:12       2    1.02    0.00    3.06   34.69    0.00    0.00    0.00    0.00    0.00   61.22
21:42:12       3    0.00    0.00    2.04   17.35    0.00    0.00    0.00    0.00    0.00   80.61
21:42:12       4    1.03    0.00    2.06   26.80    0.00    0.00    0.00    0.00    0.00   70.10
21:42:12       5    0.00    0.00    0.00    1.01    0.00    0.00    0.00    0.00    0.00   98.99
21:42:12       6    0.00    0.00    0.00    2.02    0.00    0.00    0.00    0.00    0.00   97.98
21:42:12       7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
21:42:12       8    0.00    0.00    0.00    7.07    0.00    0.00    0.00    0.00    0.00   92.93
21:42:12       9    0.00    0.00    1.00    1.00    0.00    0.00    0.00    0.00    0.00   98.00
21:42:12      10    0.00    0.00    1.00    3.00    0.00    0.00    0.00    0.00    0.00   96.00
21:42:12      11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
21:42:12      12    1.00    0.00    4.00    7.00    0.00    0.00    0.00    0.00    0.00   88.00
21:42:12      13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
21:42:12      14    0.00    0.00    2.97   70.30    0.00    0.00    0.00    0.00    0.00   26.73
21:42:12      15    1.01    0.00    0.00   14.14    0.00    0.00    0.00    0.00    0.00   84.85

21:42:12     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
21:42:13     all    1.93    0.00    1.93   16.92    0.00    0.06    0.00    0.00    0.00   79.17
21:42:13       0    0.99    0.00    2.97   30.69    0.00    0.99    0.00    0.00    0.00   64.36
21:42:13       1    0.00    0.00    1.02   13.27    0.00    0.00    0.00    0.00    0.00   85.71
