Linux 5.15.167.4-microsoft-standard-WSL2 (DESKTOP-5TARP0L) 	06/07/25 	_x86_64_	(16 CPU)

19:57:42     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
19:57:43     all    0.06    0.00    0.38    1.19    0.00    0.06    0.00    0.00    0.00   98.31
19:57:43       0    0.00    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00   97.98
19:57:43       1    0.00    0.00    0.00    4.00    0.00    0.00    0.00    0.00    0.00   96.00
19:57:43       2    0.00    0.00    0.00    6.19    0.00    0.00    0.00    0.00    0.00   93.81
19:57:43       3    0.00    0.00    0.00    0.00    0.00    1.00    0.00    0.00    0.00   99.00
19:57:43       4    0.00    0.00    0.00    3.06    0.00    0.00    0.00    0.00    0.00   96.94
19:57:43       5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
19:57:43       6    0.00    0.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00   98.00
19:57:43       7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
19:57:43       8    0.00    0.00    0.99    1.98    0.00    0.00    0.00    0.00    0.00   97.03
19:57:43       9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
19:57:43      10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
19:57:43      11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
19:57:43      12    0.00    0.00    1.98    0.00    0.00    0.00    0.00    0.00    0.00   98.02
19:57:43      13    0.99    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.01
19:57:43      14    0.00    0.00    1.00    2.00    0.00    0.00    0.00    0.00    0.00   97.00
19:57:43      15    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

19:57:43     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
19:57:44     all    0.75    0.00    0.63    2.01    0.00    0.00    0.00    0.00    0.00   96.62
19:57:44       0    0.00    0.00    1.01    1.01    0.00    0.00    0.00    0.00    0.00   97.98
19:57:44       1    0.00    0.00    1.98    7.92    0.00    0.00    0.00    0.00    0.00   90.10
19:57:44       2    0.00    0.00    0.00    4.08    0.00    0.00    0.00    0.00    0.00   95.92
19:57:44       3    0.99    0.00    0.99    2.97    0.00    0.00    0.00    0.00    0.00   95.05
19:57:44       4    8.16    0.00    5.10   13.27    0.00    0.00    0.00    0.00    0.00   73.47
19:57:44       5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
19:57:44       6    0.00    0.00    0.00    2.02    0.00    0.00    0.00    0.00    0.00   97.98
19:57:44       7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
19:57:44       8    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
19:57:44       9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
19:57:44      10    1.96    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   98.04
