Linux 5.15.167.4-microsoft-standard-WSL2 (DESKTOP-5TARP0L) 	06/07/25 	_x86_64_	(16 CPU)

20:23:47     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
20:23:48     all    0.00    0.00    0.06    8.14    0.00    0.00    0.00    0.00    0.00   91.80
20:23:48       0    0.00    0.00    0.00   37.37    0.00    0.00    0.00    0.00    0.00   62.63
20:23:48       1    0.00    0.00    0.00   17.00    0.00    0.00    0.00    0.00    0.00   83.00
20:23:48       2    0.00    0.00    0.00    8.00    0.00    0.00    0.00    0.00    0.00   92.00
20:23:48       3    0.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   99.00
20:23:48       4    0.00    0.00    0.00   52.53    0.00    0.00    0.00    0.00    0.00   47.47
20:23:48       5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
20:23:48       6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
20:23:48       7    0.00    0.00    0.99    6.93    0.00    0.00    0.00    0.00    0.00   92.08
20:23:48       8    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
20:23:48       9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
20:23:48      10    0.00    0.00    0.00    1.01    0.00    0.00    0.00    0.00    0.00   98.99
20:23:48      11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
20:23:48      12    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
20:23:48      13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
20:23:48      14    0.00    0.00    0.00    7.00    0.00    0.00    0.00    0.00    0.00   93.00
20:23:48      15    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

20:23:48     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
20:23:49     all    0.06    0.00    0.19   11.00    0.00    0.00    0.00    0.00    0.00   88.75
20:23:49       0    0.00    0.00    0.00   14.29    0.00    0.00    0.00    0.00    0.00   85.71
20:23:49       1    0.00    0.00    0.00    7.07    0.00    0.00    0.00    0.00    0.00   92.93
20:23:49       2    0.00    0.00    0.00   20.41    0.00    0.00    0.00    0.00    0.00   79.59
20:23:49       3    1.00    0.00    0.00   12.00    0.00    0.00    0.00    0.00    0.00   87.00
20:23:49       4    0.00    0.00    0.00    1.01    0.00    0.00    0.00    0.00    0.00   98.99
20:23:49       5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
20:23:49       6    0.00    0.00    1.00   18.00    0.00    0.00    0.00    0.00    0.00   81.00
20:23:49       7    0.00    0.00    1.00    8.00    0.00    0.00    0.00    0.00    0.00   91.00
20:23:49       8    0.00    0.00    1.00    3.00    0.00    0.00    0.00    0.00    0.00   96.00
20:23:49       9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
20:23:49      10    0.00    0.00    0.00    4.00    0.00    0.00    0.00    0.00    0.00   96.00
20:23:49      11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
20:23:49      12    0.00    0.00    0.00   75.76    0.00    0.00    0.00    0.00    0.00   24.24
20:23:49      13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
20:23:49      14    0.00    0.00    0.00   13.27    0.00    0.00    0.00    0.00    0.00   86.73
20:23:49      15    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

20:23:49     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
20:23:50     all    0.25    0.00    0.82   17.16    0.00    0.00    0.00    0.00    0.00   81.77
20:23:50       0    0.00    0.00    0.00    6.00    0.00    0.00    0.00    0.00    0.00   94.00
20:23:50       1    0.00    0.00    0.00   94.90    0.00    0.00    0.00    0.00    0.00    5.10
20:23:50       2    2.02    0.00   10.10    6.06    0.00    0.00    0.00    0.00    0.00   81.82
20:23:50       3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
20:23:50       4    0.00    0.00    0.00   13.00    0.00    0.00    0.00    0.00    0.00   87.00
20:23:50       5    0.00    0.00    0.00   27.27    0.00    0.00    0.00    0.00    0.00   72.73
20:23:50       6    1.01    0.00    0.00   36.36    0.00    0.00    0.00    0.00    0.00   62.63
20:23:50       7    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
20:23:50       8    0.00    0.00    0.00    2.02    0.00    0.00    0.00    0.00    0.00   97.98
20:23:50       9    0.99    0.00    0.00   13.86    0.00    0.00    0.00    0.00    0.00   85.15
20:23:50      10    0.00    0.00    1.00    7.00    0.00    0.00    0.00    0.00    0.00   92.00
20:23:50      11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
