Linux 5.15.167.4-microsoft-standard-WSL2 (DESKTOP-5TARP0L) 	06/07/25 	_x86_64_	(16 CPU)

20:43:01     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
20:43:02     all    0.00    0.00    0.31    3.56    0.00    0.00    0.00    0.00    0.00   96.13
20:43:02       0    0.00    0.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00   98.00
20:43:02       1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
20:43:02       2    0.00    0.00    1.98    0.00    0.00    0.00    0.00    0.00    0.00   98.02
20:43:02       3    0.00    0.00    1.00    5.00    0.00    0.00    0.00    0.00    0.00   94.00
20:43:02       4    0.00    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   99.01
20:43:02       5    0.00    0.00    0.00    4.00    0.00    0.00    0.00    0.00    0.00   96.00
20:43:02       6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
20:43:02       7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
20:43:02       8    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
20:43:02       9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
20:43:02      10    0.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   99.00
20:43:02      11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
20:43:02      12    0.00    0.00    0.99    3.96    0.00    0.00    0.00    0.00    0.00   95.05
20:43:02      13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
20:43:02      14    0.00    0.00    0.00   41.00    0.00    0.00    0.00    0.00    0.00   59.00
20:43:02      15    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

20:43:02     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
20:43:03     all    0.00    0.00    0.19    5.57    0.00    0.00    0.00    0.00    0.00   94.24
20:43:03       0    0.00    0.00    0.99    1.98    0.00    0.00    0.00    0.00    0.00   97.03
20:43:03       1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
